question,answer,comment,instruction
揃い,"そろい","駒一揃い詰(One of Each (problem shown one of each of the p., attacking side has no pieces in hand))",Guess the reading for kanji occuring in a shogi term
一揃,"ひとそろい,ピンゾロ,ピンぞろ","駒一揃い詰(One of Each (problem shown one of each of the p., attacking side has no pieces in hand))",Guess the reading for kanji occuring in a shogi term
戦術 (part of term),"せんじゅつ","高等戦術(higher strategy)",Guess the reading for kanji occuring in a shogi term
高等,"こうとう","高等戦術(higher strategy)",Guess the reading for kanji occuring in a shogi term
決勝戦,"けっしょうせん","(準)決勝戦((semi)finals)",Guess the reading for kanji occuring in a shogi term
対して,"たいして","~に対して(against --, in answer to)",Guess the reading for kanji occuring in a shogi term
に対し,"にたいし","~に対して(against --, in answer to)",Guess the reading for kanji occuring in a shogi term
応じて,"おうじて","~に応じて(in reponse to)",Guess the reading for kanji occuring in a shogi term
天王山 (part of term),"てんおうざん,てんのうざん","５五の位は天王山(The 5e vanguard pawn is the Tenno Mountain)",Guess the reading for kanji occuring in a shogi term
位取り,"くらいどり","5筋位取り(Central Vanguard Pawn)
玉頭位取り(King`s Head Vanguard Pawn)",Guess the reading for kanji occuring in a shogi term
順位戦,"じゅんいせん","A級順位戦(A-class Ranking Match (winner becomes Meijin challenger) (professional dan grades, from 4th to 9th dan are determined by the various Ranking Matches))
IBM杯順位戦昇級者(IBM Cup Battle of the Ranking)",Guess the reading for kanji occuring in a shogi term
争奪戦,"そうだつせん","NHK杯争奪戦(NHK (Nihon Hoosoo Kai) Cup (1951))",Guess the reading for kanji occuring in a shogi term
求める (part of term),"もとめる","アヤを求める(look for a clue, seek complications)",Guess the reading for kanji occuring in a shogi term
うき目 (part of term),"うきめ","うき目を見る(have trouble)",Guess the reading for kanji occuring in a shogi term
お好み,"おこのみ","お好み対局(friendly game)",Guess the reading for kanji occuring in a shogi term
保持者,"ほじしゃ","タイトル保持者(title holder)",Guess the reading for kanji occuring in a shogi term
垂らす,"たらす","タラす（垂らす）(dangle (drop a pawn before the target field, threatening promotion next))",Guess the reading for kanji occuring in a shogi term
与える,"あたえる","プレシャーを与える(apply pressure)",Guess the reading for kanji occuring in a shogi term
凹ます,"へこます","へこます（凹ます）(dent, make hollow)",Guess the reading for kanji occuring in a shogi term
上げる,"あげる","上がる；上げる(go up; take, bring up (vi; vt))",Guess the reading for kanji occuring in a shogi term
上がる,"あがる","上がる；上げる(go up; take, bring up (vi; vt))
組上がる(build up, develop (vi))",Guess the reading for kanji occuring in a shogi term
下げる,"さげる","下がる；下げる(go down; bring down (vi; vt))",Guess the reading for kanji occuring in a shogi term
下がる,"さがる","下がる；下げる(go down; bring down (vi; vt))",Guess the reading for kanji occuring in a shogi term
不完全,"ふかんぜん","不完全作(defective problem)",Guess the reading for kanji occuring in a shogi term
不愉快,"ふゆかい","不愉快な(unpleasant)",Guess the reading for kanji occuring in a shogi term
不気味,"ぶきみ","不気味な(ominous, uncanny)",Guess the reading for kanji occuring in a shogi term
不用意,"ふようい","不用意な(unprepared, uncareful)",Guess the reading for kanji occuring in a shogi term
逃げる (part of term),"にげる","両取り逃げるに及ばず(Don't run from a fork)
両取り逃げるべからず(Don't run from a fork)",Guess the reading for kanji occuring in a shogi term
合する,"がっする","中合する(interpose, block)",Guess the reading for kanji occuring in a shogi term
手組み,"てぐみ","二十八手組み(the 14-Move Set (a well-known joseki resulting in a symmetrical position))",Guess the reading for kanji occuring in a shogi term
仕掛け (part of term),"しかけ","仕掛けは歩の突き捨てから(Start the fight with a pawn sacrifice)
早仕掛け(early fight, early start of the middle game)",Guess the reading for kanji occuring in a shogi term
延ばす,"のばす","伸す；延ばす(extend (with pawn push))",Guess the reading for kanji occuring in a shogi term
伸ばす,"のばす","伸ばす(延す)(extend (e.g. the edge by a pawn push))",Guess the reading for kanji occuring in a shogi term
過ぎる,"すぎる,よぎる","伸び過ぎる(overextend)",Guess the reading for kanji occuring in a shogi term
入れる,"いれる","入る；入れる(go in, enter; send, put in (vi; vt))",Guess the reading for kanji occuring in a shogi term
全日本,"ぜんにっぽん,ぜんにほん","全日本プロトーナメント(All Japan Pro (1982-2001))",Guess the reading for kanji occuring in a shogi term
位倒れ,"くらいだおれ","公郷の位倒れ(A vanguard pawn is difficult to maintain (lit. The court noble can not live up to his rank))",Guess the reading for kanji occuring in a shogi term
圧する (part of term),"あっする","制圧する((bring under) control, suppress)",Guess the reading for kanji occuring in a shogi term
溜める,"ためる","力を溜める(gather strength, assemble (more) force)",Guess the reading for kanji occuring in a shogi term
受け身,"うけみ","受け身になる(be pushed into the defensive)
受け身の態勢(defensive position)",Guess the reading for kanji occuring in a shogi term
悔しい,"くやしい","口悔しい(frustrating, regrettable)",Guess the reading for kanji occuring in a shogi term
合わせ,"あわせ","合わせの歩(opposing pawn (drop))
合わせ駒(opposing piece (pawn))",Guess the reading for kanji occuring in a shogi term
固める,"かためる","固める；堅める(strengthen, stabilize)",Guess the reading for kanji occuring in a shogi term
堅める,"かためる","固める；堅める(strengthen, stabilize)",Guess the reading for kanji occuring in a shogi term
地下鉄,"ちかてつ","地下鉄飛車(Subway Rook (contra rightside king in Bishop Exchange))",Guess the reading for kanji occuring in a shogi term
変える,"かえる","変わる；変える(change (vi; vt))
変わる；変える(change, play a variation (vi; vt))",Guess the reading for kanji occuring in a shogi term
変わる,"かわる","変わる；変える(change (vi; vt))
変わる；変える(change, play a variation (vi; vt))",Guess the reading for kanji occuring in a shogi term
大丈夫,"だいじょうふ,だいじょうぶ,だいじょぶ","大丈夫な(safe, alright, o.k.)",Guess the reading for kanji occuring in a shogi term
詰将棋 (part of term),"つめしょうぎ","大道詰将棋(Street Tsume Shogi (e.g. in popular city districts))
趣向詰将棋(mate compositions (with additional restrictions or special devices))",Guess the reading for kanji occuring in a shogi term
天守閣,"てんしゅかく","天守閣美濃(Castle Tower Mino)",Guess the reading for kanji occuring in a shogi term
了する,"りょうする","完了する((make) complete)",Guess the reading for kanji occuring in a shogi term
富士通,"ふじつう","富士通杯アマ.プロトーナメント戦(Fujitsu Cup Amateur-ProTournament (1989))",Guess the reading for kanji occuring in a shogi term
機関誌,"きかんし","将棋(支部機関誌)((Local Branch Quarterly))",Guess the reading for kanji occuring in a shogi term
栄誉賞,"えいよしょう","将棋栄誉賞(the Award of Honor (awarded by the JSF after 600 wins in official tournaments))",Guess the reading for kanji occuring in a shogi term
将棋盤,"しょうぎばん","将棋盤セット(the Shogi board and set)",Guess the reading for kanji occuring in a shogi term
居飛車 (part of term),"いびしゃ","居飛車穴熊(Static Rook Bear-in-the-hole)",Guess the reading for kanji occuring in a shogi term
分かれ,"わかれ","岐れ道；分かれ道(crossroads, branch, variation)",Guess the reading for kanji occuring in a shogi term
広がる,"ひろがる","広がる；広げる(extend, reach to; expand, widen (vi; vt))",Guess the reading for kanji occuring in a shogi term
広げる,"ひろげる","広がる；広げる(extend, reach to; expand, widen (vi; vt))
戦線を広げる(broaden the front)",Guess the reading for kanji occuring in a shogi term
弱まる,"よわまる","弱まる；弱める(become weaker; weaken, undermine (vi; vt))",Guess the reading for kanji occuring in a shogi term
弱める,"よわめる","弱まる；弱める(become weaker; weaken, undermine (vi; vt))",Guess the reading for kanji occuring in a shogi term
強める,"つよめる","強まる；強める(become stronger; strengthen (vi; vt))",Guess the reading for kanji occuring in a shogi term
強まる,"つよまる","強まる；強める(become stronger; strengthen (vi; vt))",Guess the reading for kanji occuring in a shogi term
化する,"かする","強化する(strengthen)",Guess the reading for kanji occuring in a shogi term
要する (part of term),"ようする","強要する(enforce, coerce)",Guess the reading for kanji occuring in a shogi term
当てる,"あてる","当たる；当てる(threaten to take (vi; vt))",Guess the reading for kanji occuring in a shogi term
当たる,"あたる","当たる；当てる(threaten to take (vi; vt))",Guess the reading for kanji occuring in a shogi term
応じる,"おうじる","応じる；応える(answer, respond)",Guess the reading for kanji occuring in a shogi term
応える,"こたえる","応じる；応える(answer, respond)",Guess the reading for kanji occuring in a shogi term
対する,"たいする","応対する(deal with, respond to)",Guess the reading for kanji occuring in a shogi term
懸かり,"カカリ,かかり","手懸かりの桂(knight foothold)",Guess the reading for kanji occuring in a shogi term
